mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g
0.523,266.333,88.293,9.684,35687.007,73.228,7.074,1.738,0.75,50.379,2.247,-2.066,0
0.681,259.34,87.155,13.031,33249.227,73.702,6.041,2.142,0.654,36.322,5.486,-1.771,0
0.374,244.922,88.758,6.758,27608.16,891.343,8.701,2.017,43.526,77.051,3.782,-2.995,0
0.459,242.483,87.322,7.958,30697.51,70.083,7.719,2.007,0.526,60.46,3.821,-2.182,0
0.358,237.268,86.86,6.583,25321.09,883.088,8.817,2.132,44.31,80.021,4.32,-2.995,0
0.343,250.4,87.532,6.203,31411.869,70.659,9.091,2.055,0.43,84.273,3.858,-2.327,0
0.525,269.264,89.391,9.803,41389.357,2094.725,7.179,2.059,30.156,52.264,4.636,-2.999,0
0.43,249.466,87.357,7.937,28781.01,64.37,8.025,1.915,0.433,65.613,3.327,-1.957,0
0.406,240.092,88.748,7.027,27257.927,883.175,8.497,1.944,44.129,73.789,3.511,-2.995,0
2.728,254.704,87.623,25993.188,34556.794,77.595,70.658,2.108,0.711,4991.999,4.81,560521601.798,0
0.498,250.913,87.241,9.474,27855.507,489.183,7.299,1.887,53.723,53.924,3.279,-2.979,0
0.808,251.729,88.702,15.839,30705.154,869.518,5.73,1.969,45.174,32.438,3.828,-2.988,0
0.495,276.194,88.506,8.85,39721.058,1283.829,7.463,1.788,37.784,56.69,3.558,-2.997,0
0.482,269.877,88.689,8.911,36440.007,465.59,7.516,1.73,57.656,57.46,2.584,-2.978,0
0.481,248.254,87.416,8.893,27905.979,472.432,7.471,1.916,56.561,57.184,3.067,-2.979,0
1.336,256.604,87.009,4173.343,29552.15,68.087,70.507,1.872,0.299,4977.777,3.433,18712531.024,0
0.433,254.408,88.322,7.579,29341.319,2101.998,7.81,1.936,30.068,61.994,3.772,-2.999,0
0.445,251.573,87.579,8.265,28781.115,469.229,7.814,1.918,57.124,62.043,3.675,-2.98,0
0.433,246.096,87.358,7.921,26234.34,474.913,7.97,1.91,56.129,65.441,3.115,-2.981,0
0.596,249.465,87.151,11.538,29380.528,890.685,6.749,2.274,43.725,45.702,7.039,-2.992,0
0.443,260.925,88.592,7.524,30749.782,2098.633,7.603,1.863,30.123,58.58,3.631,-2.999,0
0.737,261.805,87.409,14.526,33583.883,67.724,5.814,1.927,0.392,33.602,4.019,-1.316,0
0.467,243.942,87.697,8.597,25206.149,473.765,7.713,1.917,56.291,60.98,3.12,-2.979,0
0.561,253.119,87.374,10.64,29025.002,925.578,6.932,2.0,41.966,48.145,4.64,-2.993,0
1.255,258.568,86.926,4171.725,30598.136,67.231,70.552,1.856,0.281,4981.996,3.28,19193338.568,0
0.37,241.41,89.858,6.355,28331.232,1697.761,8.831,2.043,33.033,79.655,4.216,-2.999,0
0.454,250.31,88.125,8.107,26477.106,126.245,7.494,1.941,14.735,56.553,3.99,-2.754,0
0.549,276.661,88.522,10.173,40284.719,1284.224,7.089,1.776,37.765,50.987,3.442,-2.997,0
0.443,259.543,87.098,8.325,30858.037,79.985,7.723,1.686,0.754,60.449,2.102,-2.313,0
0.5,260.277,89.04,9.364,32735.475,974.248,7.232,1.744,39.389,53.126,2.467,-2.995,0
0.313,269.246,87.18,4.992,34260.179,57.611,9.51,1.716,0.278,91.666,2.359,-2.289,0
0.588,263.246,88.478,11.547,33408.791,468.784,6.782,1.837,57.096,46.487,3.272,-2.97,0
0.365,263.657,87.265,6.665,36205.852,62.575,8.937,1.828,0.327,81.807,2.709,-2.038,0
0.432,238.772,87.083,7.396,27480.031,69.329,8.072,2.141,0.574,66.48,4.836,-2.209,0
0.336,248.29,87.234,5.669,28453.266,467.244,9.312,2.181,57.525,88.933,5.296,-2.986,0
0.608,252.783,87.37,11.49,31049.077,881.489,6.735,2.068,44.379,45.49,5.421,-2.992,0
0.645,269.713,88.302,12.003,38536.58,61.388,6.372,2.038,0.422,40.713,4.521,-1.329,0
0.453,261.099,89.009,8.51,32559.473,936.995,7.717,1.729,41.07,60.784,2.404,-2.995,0
0.402,245.439,88.465,7.581,28443.529,887.914,8.333,2.164,43.803,70.658,4.98,-2.995,0
0.566,253.362,87.477,10.524,28977.947,922.937,6.901,1.98,42.136,47.91,4.538,-2.993,0
0.61,267.53,87.908,11.04,37796.417,63.784,6.403,2.072,0.511,40.941,4.747,-1.684,0
0.546,246.795,89.685,9.842,27025.284,2913.286,7.012,1.966,25.725,50.183,3.941,-2.999,0
0.574,268.575,88.026,10.617,37544.076,68.33,6.683,1.794,0.672,44.769,2.883,-1.847,0
0.547,264.679,87.107,10.807,35836.828,67.037,7.004,2.186,0.475,49.377,5.6,-1.639,0
2.763,255.361,87.364,25993.976,33783.943,78.246,70.654,2.076,0.739,4991.634,4.676,551225297.476,0
0.415,254.908,88.683,7.553,28519.523,936.502,7.988,1.821,41.133,64.904,3.105,-2.996,0
0.571,268.672,88.054,10.546,37955.345,67.069,6.727,1.844,0.577,45.44,3.284,-1.802,0
0.478,258.744,88.684,8.887,32571.415,969.623,7.427,1.751,39.698,56.157,2.431,-2.995,0
0.533,263.168,87.167,10.462,35193.511,65.702,7.131,2.213,0.358,51.244,5.807,-1.625,0
0.66,255.12,87.745,12.42,31816.103,879.149,6.406,2.032,44.52,40.974,5.204,-2.991,0
0.462,256.356,87.201,8.673,30042.718,81.018,7.555,1.738,0.742,57.824,2.328,-2.303,0
0.404,256.542,88.074,7.322,29075.078,123.148,8.153,1.826,15.229,67.741,3.182,-2.75,0
1.323,257.465,87.073,4173.071,29947.605,67.013,70.515,1.855,0.291,4978.481,3.317,19317519.104,0
0.453,243.474,88.38,8.289,29490.62,880.684,7.986,1.907,44.35,64.791,3.217,-2.994,0
0.459,262.862,87.408,8.107,32721.569,1336.094,7.437,2.099,36.085,55.59,5.754,-2.998,0
0.414,244.283,87.874,7.011,30773.714,473.609,8.265,1.867,56.304,69.923,2.643,-2.984,0
0.521,245.81,89.409,9.437,25481.717,2912.08,7.192,2.019,25.756,52.981,4.345,-2.999,0
0.415,254.96,88.699,7.553,28467.125,936.68,7.988,1.823,41.119,64.905,3.118,-2.996,0
0.506,258.757,87.456,9.91,34119.614,473.726,7.349,2.255,56.329,54.654,6.098,-2.975,0
0.702,264.643,87.251,13.419,35379.811,70.337,5.954,2.025,0.59,35.23,4.684,-1.609,0
0.644,269.926,88.303,12.003,38553.305,62.028,6.372,2.036,0.479,40.713,4.511,-1.363,0
0.436,241.52,87.492,7.396,30214.111,69.253,7.978,1.989,0.525,64.961,3.626,-2.225,0
0.384,248.037,88.254,7.209,29769.557,479.628,8.563,2.108,55.204,74.695,4.546,-2.982,0
0.588,267.232,88.061,10.969,37019.058,67.579,6.637,1.802,0.592,44.171,2.93,-1.757,0
0.262,258.163,87.044,3.571,32229.137,60.99,10.188,1.994,0.162,102.79,4.202,-2.637,0
0.415,249.147,87.284,7.63,28316.213,63.989,8.246,1.92,0.436,69.405,3.383,-1.97,0
0.262,257.725,87.045,3.57,31750.31,61.219,10.189,1.951,0.166,102.809,3.859,-2.64,0
0.359,261.746,87.459,6.378,34531.251,470.032,8.944,1.85,56.988,82.125,3.024,-2.984,0
0.458,254.084,87.607,8.362,28808.12,468.337,7.642,2.017,57.283,59.504,4.675,-2.98,0
0.49,260.791,88.212,8.493,30817.863,1693.269,7.165,1.816,33.278,51.819,3.408,-2.999,0
0.467,266.259,88.498,8.868,35544.335,925.727,7.686,1.635,41.859,60.258,1.856,-2.994,0
0.484,254.31,88.617,8.721,27930.917,893.55,7.271,1.819,43.39,53.192,2.957,-2.995,0
0.353,244.875,87.013,5.945,29787.667,71.344,9.172,2.115,0.624,86.18,4.678,-2.381,0
0.37,260.245,87.367,6.655,34981.159,470.086,8.73,1.883,56.99,78.048,3.128,-2.984,0
0.857,254.71,88.502,17.306,30208.379,872.338,5.485,1.999,44.975,29.551,4.2,-2.987,0
1.766,243.495,87.598,11173.041,26860.273,885.539,70.647,2.01,44.059,4991.014,3.698,795014.935,0
0.487,261.498,88.277,9.243,33309.3,927.34,7.418,1.632,41.771,56.018,1.705,-2.994,0
0.682,267.357,88.677,451.285,30558.156,1681.409,69.262,1.754,33.597,4859.692,2.665,347.293,0
0.677,264.62,87.788,12.234,36804.097,65.254,5.922,2.099,0.546,34.605,4.985,-1.678,0
0.441,261.441,86.999,7.883,34536.509,67.535,7.947,1.855,0.283,64.228,3.44,-2.084,0
2.043,260.772,88.813,11178.182,34494.213,882.52,70.591,1.966,44.17,4985.682,3.74,800344.875,0
0.606,272.708,88.511,11.495,40870.415,467.235,6.523,1.778,57.367,42.58,2.825,-2.972,0
0.593,267.685,88.033,10.869,37885.677,64.162,6.659,2.084,0.55,44.609,4.771,-1.634,0
0.462,258.299,88.274,7.907,29592.655,1692.905,7.374,1.864,33.284,54.908,3.769,-2.999,0
0.376,260.658,86.756,6.359,34080.247,66.904,8.654,1.899,0.318,76.548,3.705,-2.281,0
0.396,241.821,86.945,6.779,28326.554,70.412,8.459,2.138,0.601,73.183,4.715,-2.294,0
0.487,263.755,88.377,9.314,34424.444,927.079,7.474,1.615,41.779,56.86,1.593,-2.994,0
0.386,251.039,88.188,7.168,31083.161,480.504,8.467,2.041,55.063,72.905,4.093,-2.983,0
0.473,253.527,88.459,8.661,28607.406,893.466,7.488,1.852,43.41,56.701,3.043,-2.994,0
0.533,245.648,89.453,9.664,25383.382,2912.627,7.076,2.024,25.746,51.196,4.383,-2.999,0
0.453,258.858,88.911,8.51,31443.888,937.419,7.718,1.766,41.051,60.789,2.614,-2.995,0
0.563,264.352,89.296,10.891,38570.546,2509.288,6.986,2.16,27.606,49.432,5.109,-2.999,0
0.659,262.192,87.611,12.033,34282.446,67.097,6.068,2.041,0.523,36.628,4.625,-1.726,0
2.687,257.696,87.49,25992.788,31230.919,478.037,70.66,1.872,55.568,4992.224,3.092,14768534.583,0
0.386,256.685,86.711,7.112,31871.575,64.753,8.302,1.9,0.483,70.003,3.133,-2.119,0
0.329,251.067,87.63,5.489,29752.027,473.749,9.075,1.887,56.313,84.171,2.809,-2.988,0
0.422,243.721,88.873,7.315,29474.556,1284.606,8.385,1.896,37.72,71.673,3.153,-2.998,0
1.201,258.291,86.81,4170.57,30272.405,73.488,70.584,1.892,0.565,4984.993,3.27,16064975.764,0
2.768,257.054,87.394,25994.159,33611.675,77.27,70.653,1.974,0.646,4991.555,3.892,565233486.825,0
0.717,263.649,87.426,14.155,33839.517,67.033,5.926,1.907,0.384,34.984,3.904,-1.306,0
0.374,257.105,87.244,6.811,34170.271,66.708,8.797,1.931,0.37,78.977,3.199,-2.145,0
0.361,260.21,87.514,6.482,32976.515,469.52,8.905,1.864,57.078,81.041,3.209,-2.984,0
0.607,251.212,87.632,11.267,29379.516,880.669,6.717,1.95,44.414,45.324,4.429,-2.992,0
0.529,269.271,89.509,9.879,41557.418,2093.298,7.14,2.058,30.179,51.678,4.602,-2.999,0
0.592,259.359,87.1,10.749,32934.968,67.847,6.454,2.101,0.553,41.696,5.226,-1.878,0
0.439,243.849,89.051,7.55,29267.439,1285.891,8.099,1.903,37.65,66.746,3.182,-2.998,0
1.249,258.813,86.86,4171.571,30813.735,67.617,70.556,1.851,0.265,4982.389,3.239,18975461.194,0
0.477,259.457,86.67,9.215,32485.057,65.467,7.486,1.883,0.473,56.644,3.102,-1.818,0
0.338,267.958,87.756,5.811,37508.854,465.954,9.236,1.75,57.697,87.588,2.434,-2.986,0
0.389,244.215,86.894,6.719,29113.352,70.772,8.722,2.194,0.621,77.816,5.335,-2.272,0
0.533,263.063,87.182,10.462,35141.797,65.763,7.131,2.217,0.355,51.244,5.831,-1.627,0
0.411,244.306,87.878,6.958,30797.62,472.128,8.316,1.88,56.566,70.782,2.708,-2.984,0
0.325,251.156,87.543,5.434,29472.383,473.049,9.146,1.889,56.439,85.495,2.851,-2.988,0
0.46,250.102,88.101,8.271,26505.404,126.282,7.463,1.944,14.735,56.111,3.991,-2.746,0
0.363,243.629,88.629,6.665,27060.56,892.475,8.785,2.035,43.456,78.568,3.884,-2.995,0
0.413,244.207,87.335,7.561,25406.375,473.998,8.238,1.922,56.294,70.056,3.148,-2.981,0
0.385,256.674,86.703,7.112,31808.989,65.016,8.302,1.903,0.48,70.004,3.152,-2.126,0
0.559,263.064,88.239,10.555,35053.569,72.39,6.831,1.78,0.745,46.915,2.391,-1.939,0
0.471,245.668,86.922,8.923,26182.874,472.494,7.586,1.954,56.61,58.986,3.385,-2.978,0
0.483,272.446,88.219,8.499,37989.202,1696.92,7.437,1.919,33.172,56.223,4.433,-2.999,0
0.447,254.385,87.041,8.047,27702.887,928.539,7.613,1.912,41.796,58.447,3.907,-2.995,0
0.509,258.735,87.386,9.986,34021.84,473.255,7.311,2.254,56.421,54.049,6.109,-2.975,0
0.408,263.903,88.123,7.317,35057.455,70.461,8.188,1.721,0.772,68.23,2.092,-2.232,0
0.412,255.216,88.238,7.109,29907.424,2102.381,8.06,1.951,30.065,66.175,3.845,-2.999,0
1.332,256.085,87.154,4173.682,31274.21,482.887,70.499,2.042,54.782,4976.984,4.878,372025.699,0
0.43,257.203,88.134,7.49,35957.117,1293.53,7.877,2.135,37.391,63.264,5.372,-2.998,0
0.54,261.925,88.507,10.378,33026.458,467.773,7.149,1.798,57.277,51.958,3.033,-2.973,0
2.768,257.228,87.421,25994.158,33559.401,77.23,70.653,1.968,0.639,4991.555,3.875,565815016.595,0
0.46,258.397,87.652,52.022,35738.226,1293.337,59.096,2.054,37.436,3904.21,4.74,3.322,0
0.559,255.792,88.128,10.625,29137.072,466.43,6.899,1.986,57.572,48.27,4.493,-2.973,0
0.407,260.503,87.6,7.758,34426.079,475.617,8.442,2.213,55.976,72.697,5.86,-2.98,0
0.32,266.697,87.851,5.539,37899.392,465.989,9.661,1.8,57.677,95.703,2.753,-2.986,0
0.337,248.002,87.696,5.522,28254.092,473.463,8.946,1.937,56.347,81.481,3.159,-2.989,0
0.379,251.635,87.552,6.784,31551.626,474.747,8.624,2.356,56.138,76.083,7.001,-2.984,0
0.378,266.541,87.288,6.578,31705.314,60.656,8.629,1.76,0.256,75.814,2.656,-2.073,0
0.509,261.888,87.435,9.986,35573.21,473.118,7.311,2.213,56.439,54.05,5.71,-2.975,0
0.37,263.652,87.366,6.684,36521.663,60.791,8.833,1.825,0.288,79.91,2.681,-1.998,0
0.659,261.657,88.464,451.11,29416.932,1683.874,69.305,1.835,33.539,4863.758,3.108,346.29,0
0.5,264.912,88.823,9.574,37665.868,2518.042,7.508,2.102,27.49,57.376,4.77,-2.999,0
0.932,249.117,88.984,18.331,30164.543,869.345,5.283,2.01,45.161,27.292,4.107,-2.987,0
0.578,256.988,87.663,54.803,34725.034,1292.293,54.782,2.042,37.48,3514.917,4.84,3.327,0
0.486,251.27,87.204,9.256,28221.052,489.456,7.373,1.876,53.684,55.034,3.196,-2.979,0
0.355,260.944,87.096,6.41,35467.33,63.6,9.12,1.865,0.33,85.326,2.861,-2.103,0
0.532,255.288,86.652,53.811,29690.976,68.166,56.273,1.86,0.311,3647.094,3.405,2271.635,0
0.459,262.761,87.414,8.107,32698.84,1336.063,7.438,2.098,36.086,55.594,5.757,-2.998,0
0.603,249.887,87.204,11.416,30401.348,881.909,6.767,2.128,44.363,45.944,5.779,-2.992,0
0.377,244.228,86.755,6.491,29350.205,70.426,8.92,2.123,0.631,81.433,4.792,-2.283,0
0.418,254.417,87.261,7.593,29606.212,116.925,7.943,1.723,16.411,63.924,2.221,-2.718,0
0.494,264.777,87.69,9.105,34921.289,880.494,7.437,1.792,44.425,56.055,3.121,-2.994,0
0.373,258.775,87.227,6.811,34964.09,66.2,8.798,1.9,0.381,78.987,3.027,-2.132,0
0.387,261.029,86.866,6.567,34158.81,66.458,8.465,1.89,0.311,73.146,3.662,-2.256,0
0.563,270.954,88.304,10.676,36105.547,879.19,7.029,1.63,44.471,50.051,2.193,-2.992,0
0.386,256.817,86.692,7.112,31880.334,64.789,8.302,1.897,0.485,70.003,3.122,-2.12,0
0.505,261.995,88.329,9.673,33561.91,927.785,7.271,1.627,41.736,53.722,1.678,-2.994,0
0.673,267.403,88.829,12.587,38178.827,64.753,6.237,2.02,0.504,38.884,4.256,-1.417,0
0.242,255.551,86.602,3.248,31968.279,66.205,10.707,2.012,0.283,113.748,4.352,-2.719,0
0.392,242.865,86.839,6.796,28144.122,70.93,8.654,2.148,0.637,76.585,5.075,-2.269,0
0.701,266.843,88.941,13.256,34665.787,1691.422,5.962,1.866,33.282,35.345,3.763,-2.998,0
0.737,263.444,87.403,14.526,34154.896,67.267,5.814,1.899,0.384,33.602,3.831,-1.293,0
2.069,262.271,88.535,11178.635,35132.023,475.893,70.586,1.943,55.817,4985.21,3.607,2752345.057,0
0.365,264.017,87.285,6.665,36206.873,62.507,8.937,1.823,0.325,81.807,2.695,-2.036,0
0.494,259.139,88.854,9.289,32393.814,973.059,7.273,1.756,39.476,53.751,2.517,-2.995,0
0.533,267.855,87.569,10.218,32560.507,59.53,7.189,1.736,0.266,52.074,2.496,-1.378,0
0.496,275.63,88.516,8.872,39529.719,1285.212,7.456,1.799,37.723,56.56,3.619,-2.997,0
0.475,251.269,87.224,8.931,28348.491,490.206,7.444,1.874,53.56,56.139,3.171,-2.98,0
0.424,257.868,86.673,7.871,31775.633,65.351,7.865,1.909,0.468,62.685,3.234,-2.047,0
1.788,243.812,87.797,11173.297,26818.829,887.423,70.644,2.022,43.902,4990.727,3.715,791634.256,0
0.377,263.969,87.979,6.244,38295.51,1293.457,8.319,2.058,37.407,69.734,4.823,-2.998,0
0.526,256.907,86.625,53.932,30601.17,68.931,56.096,1.914,0.323,3630.926,3.823,2221.542,0
0.359,262.296,87.361,6.378,34635.63,470.433,8.945,1.839,56.928,82.131,2.977,-2.984,0
0.564,250.122,88.232,10.732,29238.732,1291.598,6.831,1.849,37.469,46.911,2.701,-2.997,0
0.433,258.817,87.048,8.183,30426.402,78.791,7.88,1.69,0.731,63.035,2.13,-2.288,0
0.67,268.628,88.706,450.996,31032.88,1681.849,69.329,1.741,33.582,4866.083,2.566,347.122,0
1.288,259.283,87.183,4172.405,31152.663,481.637,70.533,1.926,54.993,4980.224,3.728,373973.677,0
0.442,252.795,87.536,8.179,27717.034,468.711,7.804,1.944,57.223,61.888,3.925,-2.98,0
0.46,256.971,88.037,8.583,31707.487,928.752,7.596,1.708,41.699,58.671,2.043,-2.995,0
0.532,265.637,88.046,10.004,35634.887,74.173,7.036,1.731,0.745,49.881,2.147,-2.038,0
0.44,264.737,87.635,7.466,34177.476,1337.192,7.58,2.074,36.025,58.017,5.51,-2.998,0
0.567,242.103,89.086,83.656,25347.528,2918.498,61.215,2.312,25.689,4103.268,6.668,0.374,0
0.525,260.957,88.245,9.348,30949.677,1693.075,6.953,1.808,33.282,48.805,3.369,-2.998,0
2.747,258.392,87.326,25993.872,33663.725,77.086,70.654,1.954,0.665,4991.701,3.801,567942453.975,0
0.431,243.344,88.961,7.461,29277.015,1284.965,8.27,1.909,37.697,69.658,3.218,-2.998,0
0.366,259.635,86.702,6.14,33427.045,67.573,8.764,1.911,0.328,78.49,3.816,-2.327,0
0.49,260.751,88.213,8.493,30742.184,1693.356,7.165,1.813,33.276,51.819,3.409,-2.999,0
0.547,263.647,86.977,10.993,36156.564,69.175,7.012,2.153,0.51,49.473,5.403,-1.675,0
0.345,246.669,87.696,5.852,27948.251,474.301,8.977,1.955,56.199,82.635,3.217,-2.987,0
0.545,276.464,88.492,10.119,40090.899,1284.334,7.122,1.779,37.763,51.453,3.477,-2.997,0
1.74,242.081,86.761,11172.607,26522.467,882.847,70.652,2.092,44.337,4991.473,4.248,799882.512,0
2.693,257.117,87.488,25992.841,31170.23,478.312,70.66,1.88,55.52,4992.193,3.125,14751517.421,0
0.527,246.28,89.722,9.441,26375.484,2912.666,7.152,1.996,25.731,52.309,4.145,-2.999,0
0.36,243.488,87.016,6.495,27194.479,883.313,8.802,2.059,44.278,79.771,3.919,-2.996,0
0.559,265.555,89.391,10.815,39502.744,2509.35,7.022,2.141,27.599,49.96,4.925,-2.999,0
0.557,275.973,89.512,10.412,43612.678,2089.561,6.883,1.945,30.26,47.711,4.042,-2.999,0
0.758,260.382,87.39,14.955,32759.504,67.888,5.695,1.963,0.391,32.137,4.347,-1.295,0
0.459,266.529,88.173,8.525,36336.052,70.367,7.751,1.674,0.791,61.058,1.862,-2.06,0
0.362,260.308,87.539,6.481,33125.223,469.409,8.905,1.857,57.095,81.04,3.166,-2.984,0
0.436,253.796,88.324,7.634,28976.642,2102.237,7.766,1.951,30.062,61.285,3.886,-2.999,0
0.345,252.827,87.192,5.528,29301.848,466.271,9.004,2.099,57.713,82.507,4.794,-2.988,0
0.84,256.806,88.804,16.994,30437.95,1276.351,5.556,1.977,38.092,30.379,4.045,-2.994,0
0.608,251.952,87.573,11.354,29791.3,879.492,6.72,1.938,44.509,45.368,4.337,-2.992,0
0.374,258.904,87.891,5.758,30113.032,866.984,8.306,2.076,45.448,69.483,4.621,-2.997,0
0.529,242.124,88.554,9.912,24498.8,1694.187,7.193,1.992,33.227,52.832,3.913,-2.998,0
0.413,267.734,87.445,7.519,32311.724,59.002,8.332,1.742,0.254,70.687,2.533,-1.803,0
0.401,242.676,88.293,7.665,27412.034,886.369,8.347,2.203,43.932,70.847,5.241,-2.994,0
1.274,258.363,86.938,4172.173,30460.557,67.418,70.54,1.859,0.281,4980.842,3.311,19087238.426,0
0.821,249.999,88.625,16.113,30075.112,871.866,5.653,1.99,44.999,31.535,3.973,-2.988,0
1.211,257.977,87.049,4170.619,29877.805,73.554,70.582,1.878,0.494,4984.831,3.306,16036253.043,0
2.726,253.455,87.447,25993.198,33968.697,79.003,70.658,2.114,0.712,4991.998,4.88,540711951.814,0
0.375,260.17,86.711,6.359,33941.702,67.606,8.654,1.907,0.328,76.547,3.757,-2.296,0
0.406,240.792,89.156,7.027,27711.042,1288.797,8.497,1.931,37.514,73.791,3.384,-2.998,0
2.762,255.536,87.361,25993.977,33778.186,77.961,70.654,2.078,0.745,4991.634,4.677,555257881.28,0
0.355,260.559,87.11,6.41,35439.155,63.688,9.12,1.873,0.33,85.326,2.888,-2.105,0
0.571,260.547,87.784,10.482,32208.853,61.445,7.086,1.759,0.244,50.683,2.739,-1.438,0
1.114,259.872,89.264,461.223,31199.707,2088.433,67.001,1.901,30.302,4647.027,3.587,223.797,0
0.458,255.809,87.226,8.68,30706.509,489.718,7.808,1.909,53.63,62.274,3.299,-2.979,0
0.374,257.38,87.252,6.811,34416.273,66.658,8.797,1.927,0.367,78.978,3.166,-2.144,0
0.458,257.154,88.111,8.579,32098.438,930.026,7.647,1.713,41.606,59.558,2.066,-2.995,0
0.507,253.581,86.984,9.652,30798.918,482.12,7.393,2.074,54.933,55.091,5.083,-2.977,0
0.381,263.182,87.972,6.321,38072.756,1293.702,8.258,2.075,37.397,68.663,4.922,-2.998,0
0.43,252.784,87.029,7.928,29209.213,489.452,7.957,1.921,53.699,64.482,3.422,-2.982,0
2.682,259.823,87.631,25992.702,32027.513,482.326,70.66,1.845,54.823,4992.265,2.892,14507073.456,0
0.507,266.813,86.964,9.956,36844.035,67.865,7.314,2.095,0.488,54.021,5.082,-1.773,0
0.48,259.537,87.746,52.481,36756.774,1292.53,58.342,2.082,37.464,3835.703,5.042,3.329,0
0.525,252.794,88.403,9.77,28948.337,1289.548,7.078,1.861,37.544,50.43,2.96,-2.997,0
0.529,267.189,88.502,10.141,35076.751,467.651,7.248,1.737,57.301,53.421,2.744,-2.973,0
0.535,256.464,88.004,10.149,29199.593,466.458,7.096,1.973,57.583,51.147,4.427,-2.974,0
0.427,264.8,87.353,7.246,34352.227,930.081,7.725,2.07,41.669,60.377,5.453,-2.996,0
0.276,264.541,87.105,3.892,33590.541,57.174,9.985,1.838,0.182,99.745,3.186,-2.524,0
0.461,242.35,86.931,81.821,24277.843,69.432,63.271,2.387,0.585,4292.358,7.071,5961.978,0
0.397,257.214,86.865,6.799,32643.743,66.645,8.281,1.925,0.317,69.856,3.932,-2.242,0
0.548,270.521,89.514,10.174,41943.178,2091.255,6.949,2.047,30.223,48.788,4.56,-2.999,0
0.392,242.329,89.077,6.527,28048.75,1286.308,8.706,1.912,37.629,77.648,3.301,-2.998,0
0.585,267.548,88.23,10.931,38067.823,468.431,6.67,1.851,57.184,44.608,3.277,-2.974,0
0.602,262.333,88.442,10.9,32731.016,1691.921,6.406,1.9,33.301,41.146,4.039,-2.998,0
0.388,263.341,87.885,6.001,29496.215,870.112,8.025,1.827,45.204,64.337,2.995,-2.997,0
0.608,252.358,87.3,11.49,30713.985,882.471,6.735,2.085,44.311,45.489,5.562,-2.992,0
0.497,253.908,88.245,9.526,30151.264,1290.696,7.441,1.789,37.507,56.002,2.417,-2.997,0
0.482,263.803,88.468,9.089,34671.656,924.273,7.496,1.68,41.958,57.239,2.071,-2.994,0
0.552,240.83,88.382,10.122,24243.359,1287.044,7.005,1.982,37.652,50.213,3.889,-2.997,0
0.627,266.291,87.743,11.14,36929.393,65.301,6.151,2.078,0.546,37.372,4.883,-1.825,0
1.215,259.837,87.076,4170.664,30636.894,73.15,70.581,1.85,0.438,4984.706,3.145,16213816.266,0
0.712,266.836,89.043,13.624,34885.574,1691.096,5.91,1.862,33.285,34.685,3.717,-2.998,0
0.604,259.733,88.459,11.765,31975.273,469.279,6.677,1.903,57.009,45.064,3.741,-2.97,0
0.375,251.098,87.685,5.951,28569.133,873.133,8.304,2.127,44.989,69.643,4.943,-2.997,0
0.525,254.728,87.862,53.468,35003.839,1292.603,56.776,2.189,37.451,3694.028,5.767,3.326,0
0.855,250.488,88.661,16.916,30206.512,872.452,5.508,2.019,44.951,29.851,4.313,-2.988,0
2.759,257.567,87.437,25993.916,34254.244,76.628,70.654,2.01,0.63,4991.664,4.141,574749879.253,0
0.468,246.331,87.074,8.747,26591.627,471.619,7.619,1.947,56.747,59.541,3.285,-2.978,0
0.61,258.394,87.894,11.462,31931.967,60.085,6.866,1.805,0.229,47.462,2.984,-1.164,0
0.426,242.756,86.739,8.146,25540.787,472.724,8.076,2.0,56.589,66.875,3.636,-2.979,0
0.461,269.52,88.851,8.685,39201.458,2516.722,7.867,2.007,27.51,63.276,4.21,-2.999,0
0.453,245.063,86.682,8.631,26286.799,473.335,7.714,1.956,56.488,61.065,3.381,-2.979,0
0.392,240.158,86.932,6.702,27581.944,71.81,8.523,2.17,0.611,74.335,4.964,-2.326,0
0.46,243.076,86.817,81.734,25059.096,69.665,63.368,2.352,0.569,4301.519,6.717,5922.28,0
0.474,272.623,88.794,8.724,36943.509,465.213,7.616,1.69,57.713,59.065,2.424,-2.978,0
0.577,264.592,88.3,10.943,35286.153,72.47,6.704,1.771,0.739,45.1,2.446,-1.903,0
0.568,260.27,88.353,10.274,31636.245,1692.894,6.641,1.942,33.28,44.386,4.33,-2.998,0
0.842,263.662,88.984,455.227,31241.553,2091.167,68.352,1.787,30.259,4773.809,2.957,223.369,0
