s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
0.449,9061.880,25.227,0.128,393.200,-0.965,38.815,1
0.506,9056.470,30.204,0.081,393.375,-0.415,38.778,1
0.345,9068.770,19.372,0.107,391.525,0.212,39.002,1
-0.088,9053.200,18.043,0.091,392.400,0.101,38.935,1
0.259,9065.310,23.809,0.093,391.875,-0.127,38.996,1
-0.134,9055.780,17.858,0.075,391.750,-0.022,38.997,1
-0.355,9054.170,21.339,0.165,394.450,-0.007,38.654,1
0.273,9069.050,24.207,0.093,391.925,-0.007,39.024,1
0.050,9065.010,20.090,0.069,392.150,-0.014,38.975,1
-0.084,9059.000,17.041,0.100,391.575,-0.109,39.036,1
-0.100,9041.730,19.618,0.100,393.600,-0.101,38.772,1
-0.086,9060.850,18.531,0.064,392.850,0.014,38.853,1
0.057,9046.310,10.814,0.090,392.775,-0.115,38.870,1
-0.162,9055.980,21.095,0.099,392.925,-0.103,38.841,1
0.036,9057.810,19.825,0.127,393.575,0.322,38.780,1
-0.510,9053.360,14.458,0.102,391.275,0.692,39.038,1
0.087,9049.360,28.871,0.105,392.425,-0.151,38.939,1
-0.036,9073.190,75.303,0.112,393.225,-0.370,38.811,1
0.177,9125.630,526.336,0.168,394.100,0.281,38.788,1
0.050,9056.730,15.320,0.102,392.700,-0.277,38.872,1
0.150,9046.460,17.679,0.092,393.150,0.033,38.841,1
-0.160,9054.000,11.631,0.068,392.025,-0.206,38.968,1
-0.283,9078.980,34.407,0.066,392.375,-0.053,38.951,1
0.044,9098.680,113.204,0.133,394.200,0.456,38.706,1
-0.019,9070.230,36.586,0.090,393.650,0.011,38.749,1
0.117,9059.810,29.810,0.093,393.275,-0.357,38.777,1
0.013,9066.600,18.539,0.175,395.100,-0.039,38.597,1
-0.201,9062.270,17.468,0.101,391.275,0.482,39.042,1
-0.348,9055.910,25.686,0.214,394.525,0.389,38.673,1
0.301,9044.800,21.824,0.081,393.375,0.153,38.824,1
0.238,9061.220,39.490,0.110,393.525,0.282,38.779,1
-0.384,9059.730,18.904,0.183,393.400,0.283,38.786,1
0.103,9067.500,12.696,0.086,393.900,0.201,38.776,1
-0.196,9062.600,23.088,0.104,391.300,0.500,39.042,1
0.118,9059.030,20.497,0.093,393.650,0.253,38.751,1
-0.329,9055.880,15.725,0.077,391.500,-0.161,39.067,1
-0.228,9071.240,27.065,0.157,394.350,-0.231,38.670,1
0.146,9056.580,15.491,0.104,393.250,-0.493,38.825,1
-0.142,9059.390,13.477,0.093,392.650,-0.555,38.887,1
-0.231,9044.070,13.586,0.076,393.550,-0.163,38.787,1
-0.220,9056.420,22.630,0.096,391.625,0.022,38.999,1
0.115,9059.900,16.358,0.185,392.750,-0.202,38.873,1
0.058,9064.520,20.328,0.113,392.600,-0.557,38.908,1
0.137,9044.080,14.420,0.100,393.250,0.333,38.800,1
-0.413,9056.160,10.789,0.129,392.750,0.757,38.873,1
0.165,9060.200,19.948,0.089,393.425,-0.759,38.849,1
-0.250,9063.870,16.194,0.098,392.100,0.514,38.924,1
-0.062,9055.720,14.154,0.145,392.850,-0.497,38.839,1
0.510,9056.500,18.157,0.090,391.925,0.146,39.012,1
-0.429,9061.440,27.856,0.129,392.100,-0.365,38.939,1
-0.275,9061.040,15.179,0.062,392.150,-0.459,38.928,1
0.341,9056.910,29.598,0.189,395.250,-0.159,38.570,1
-0.316,9063.100,16.743,0.098,392.450,0.303,38.935,1
0.586,9070.070,20.298,0.098,391.725,0.120,39.008,1
-0.244,9067.280,17.836,0.148,393.000,0.000,38.835,1
-0.306,9064.490,19.933,0.081,394.275,-0.046,38.672,1
-0.093,9082.000,38.341,0.103,393.750,0.030,38.777,1
0.423,9086.970,55.026,0.151,392.175,0.629,38.909,1
-0.164,9063.190,17.727,0.081,391.975,0.381,38.992,1
-0.033,9047.090,16.854,0.085,394.100,0.444,38.723,1
-0.141,9072.040,29.325,0.175,393.375,0.522,38.795,1
0.055,9064.310,20.149,0.107,392.525,-0.511,38.906,1
-0.486,9049.790,20.070,0.101,392.850,-0.029,38.873,1
0.140,9062.040,17.697,0.136,392.750,0.057,38.902,1
0.357,9076.740,33.626,0.086,393.575,0.069,38.784,1
-0.026,9073.420,20.785,0.111,391.950,-0.190,38.950,1
-0.056,9067.790,20.052,0.114,391.850,0.050,38.964,1
-0.018,9056.550,15.287,0.078,392.050,0.460,38.965,1
-0.252,9052.300,27.404,0.143,393.450,-0.236,38.753,1
0.346,9053.690,14.340,0.107,391.475,-0.049,39.011,1
0.252,9055.720,14.029,0.093,393.350,-0.253,38.801,1
0.046,9089.030,107.648,0.123,392.675,0.246,38.896,1
0.169,9056.520,15.227,0.101,393.375,-0.202,38.822,1
0.203,9045.140,16.116,0.072,393.225,-0.258,38.781,1
-0.042,9067.330,14.172,0.125,393.075,0.578,38.824,1
-0.036,9057.750,45.319,0.113,392.225,-0.933,38.914,1
-0.354,9072.920,28.941,0.086,393.175,0.000,38.797,1
-0.137,9059.670,18.440,0.098,393.050,0.225,38.788,1
0.066,9058.650,12.704,0.074,392.675,0.181,38.861,1
-0.105,9108.420,167.880,0.197,394.425,-0.579,38.703,1
0.157,9045.620,24.132,0.072,392.950,0.425,38.803,1
-0.129,9070.860,22.216,0.088,392.925,0.474,38.887,1
0.017,9081.900,111.927,0.102,394.150,-0.015,38.691,1
0.159,9057.300,20.971,0.080,393.300,-0.599,38.794,1
0.016,9072.360,17.395,0.079,391.625,0.087,38.982,1
0.283,9049.960,20.397,0.119,391.925,-0.349,38.959,1
0.083,9052.390,35.090,0.159,393.325,-0.033,38.777,1
-0.104,9049.140,24.189,0.087,392.325,0.161,38.928,1
0.098,9058.160,18.134,0.125,391.675,-0.414,39.033,1
-0.092,9074.830,15.769,0.130,392.450,0.075,38.915,1
-0.023,9057.720,13.634,0.123,392.075,-0.148,38.976,1
-0.349,9055.350,29.503,0.293,394.900,0.415,38.641,1
-0.092,9065.030,16.739,0.070,391.250,-0.503,39.016,1
-0.103,9073.980,30.947,0.091,392.200,0.280,38.979,1
0.108,9079.470,43.102,0.081,393.650,-0.889,38.765,1
-0.072,9057.980,20.008,0.131,393.150,0.561,38.768,1
0.014,9053.360,20.724,0.258,394.125,-0.507,38.689,1
-0.297,9066.090,9.514,0.115,391.850,-0.431,38.977,1
-0.058,9053.590,17.459,0.126,394.150,-0.300,38.677,1
-0.201,9071.340,27.222,0.106,393.075,-0.403,38.807,1
-0.100,9073.550,18.111,0.149,395.525,0.254,38.583,1
0.208,9056.850,12.116,0.067,391.825,-0.067,38.970,1
-0.050,9051.460,27.918,0.118,394.225,0.407,38.711,1
-0.294,9063.480,18.238,0.136,392.425,-0.474,38.899,1
-0.181,9057.130,17.807,0.099,391.300,0.059,39.034,1
0.052,9072.240,79.448,0.114,393.375,-0.657,38.783,1
-0.728,9054.840,13.881,0.094,392.125,-0.250,38.924,1
0.715,9071.830,19.917,0.079,392.800,-0.708,38.878,1
-0.368,9064.570,15.465,0.115,392.825,-0.170,38.864,1
-0.151,9049.290,12.146,0.120,391.775,0.258,38.927,1
-0.072,9053.300,13.964,0.093,393.050,0.253,38.807,1
-0.037,9079.120,23.347,0.116,392.775,0.013,38.904,1
0.435,9074.690,25.863,0.100,393.100,0.191,38.856,1
0.307,9045.420,17.682,0.105,392.125,-0.627,38.932,1
-0.041,9079.890,25.468,0.062,392.300,-0.291,38.907,1
0.042,9059.690,16.891,0.165,393.700,0.185,38.777,1
0.246,9063.950,42.291,0.072,393.675,-0.378,38.748,1
0.428,9045.840,18.042,0.103,393.275,0.364,38.822,1
0.203,9054.860,25.087,0.114,392.225,0.090,38.928,1
0.675,9071.070,22.672,0.065,392.700,-0.790,38.886,1
0.108,9058.030,20.103,0.183,393.925,0.030,38.690,1
0.040,9044.030,18.975,0.073,392.625,-0.593,38.885,1
0.072,9066.700,13.025,0.116,391.800,-0.275,39.008,1
0.097,9062.310,15.709,0.086,392.700,-0.260,38.927,1
0.406,9052.430,14.777,0.070,392.000,0.506,38.960,1
0.077,9053.010,21.169,0.087,391.375,0.489,39.043,1
-0.126,9044.800,16.447,0.136,393.425,0.128,38.792,1
-0.556,9063.440,20.135,0.099,391.375,0.273,39.043,1
0.270,9054.980,21.854,0.105,392.175,0.034,38.934,1
0.057,9056.240,21.713,0.213,393.625,-0.093,38.706,1
-0.420,9061.920,20.141,0.120,392.375,-0.374,38.914,1
0.088,9060.760,17.361,0.103,393.275,-0.572,38.798,1
-0.162,9050.250,16.569,0.071,391.775,0.690,38.986,1
-0.455,9059.790,23.630,0.129,392.800,0.218,38.871,1
0.302,9039.540,24.987,0.124,394.425,-0.295,38.644,1
0.223,9070.700,12.509,0.126,394.850,0.775,38.656,1
-0.210,9057.020,15.869,0.061,391.475,-0.057,39.029,1
-0.094,9059.270,18.816,0.123,393.075,-0.113,38.845,1
-0.061,9064.650,27.016,0.062,391.175,0.207,39.048,1
-0.278,9055.560,13.215,0.093,391.525,-0.207,39.023,1
-0.189,9054.640,15.419,0.084,393.850,-0.254,38.722,1
-0.003,9062.450,14.285,0.087,392.875,-0.782,38.870,1
0.003,9033.600,22.684,0.245,394.875,-0.015,38.601,1
-0.118,9058.270,15.813,0.076,391.825,0.000,38.978,1
0.070,9051.740,12.689,0.090,393.025,0.352,38.825,1
-0.440,9057.880,17.894,0.086,391.500,0.075,39.037,1
-0.117,9057.450,18.272,0.267,394.625,0.206,38.693,1
-0.416,9098.160,75.617,0.120,393.550,0.145,38.819,1
0.234,9091.640,130.131,0.176,394.650,0.281,38.644,1
0.219,9072.040,21.817,0.130,391.625,-0.271,39.002,1
-0.086,9059.400,14.000,0.076,392.850,0.471,38.864,1
-0.029,9064.080,13.418,0.100,392.375,0.189,38.925,1
-0.081,9056.080,14.599,0.074,391.525,-0.444,39.049,1
-0.099,9060.290,17.809,0.111,393.050,-0.629,38.861,1
0.065,9063.050,24.924,0.087,394.350,-0.066,38.647,1
-0.272,9058.330,16.236,0.070,391.750,-0.022,38.988,1
-0.073,9107.660,91.223,0.087,395.075,0.036,38.580,1
-0.102,9071.500,26.353,0.125,395.500,-0.324,38.553,1
-0.246,9051.920,18.630,0.142,392.025,-0.046,38.953,1
0.316,9056.430,18.335,0.079,392.700,-0.235,38.873,1
0.088,9053.950,12.986,0.097,393.175,0.074,38.798,1
-0.171,9063.000,42.076,0.103,393.225,-0.071,38.822,1
0.251,9049.160,12.247,0.099,392.700,-0.124,38.887,1
0.081,9060.650,17.260,0.057,391.475,0.207,39.023,1
-0.004,9055.340,27.958,0.083,392.875,0.528,38.826,1
0.400,9079.850,29.550,0.122,393.450,0.328,38.836,1
0.006,9062.380,8.239,0.090,393.375,-0.448,38.763,1
0.112,9045.240,33.714,0.359,394.025,0.231,38.694,1
0.269,9062.420,18.627,0.081,393.325,0.334,38.783,1
-0.001,9056.660,17.953,0.110,392.775,-0.214,38.901,1
0.308,9060.680,15.531,0.085,393.125,-0.156,38.876,1
-0.018,9073.240,30.605,0.105,392.175,0.298,38.983,1
-0.162,9064.260,13.649,0.089,392.000,0.231,38.941,1
-0.194,9060.380,25.620,0.094,392.650,0.086,38.851,1
-0.095,9058.650,16.959,0.091,391.900,-0.111,38.973,1
-0.237,9110.440,149.354,0.199,394.950,0.034,38.622,1
-0.228,9067.120,14.442,0.141,391.575,0.114,38.998,1
-0.026,9071.280,25.377,0.130,395.450,-0.297,38.557,1
0.323,9071.020,13.166,0.093,394.300,0.277,38.718,1
-0.024,9090.120,74.172,0.195,393.500,0.957,38.753,1
-0.186,9074.080,68.878,0.101,393.775,-0.040,38.744,1
-0.007,9065.500,18.452,0.067,392.750,0.516,38.890,1
0.021,9078.530,100.393,0.130,394.100,0.581,38.722,1
0.130,9059.270,16.835,0.124,393.125,-0.252,38.794,1
-0.078,9039.700,18.748,0.108,393.725,0.110,38.678,1
-0.100,9039.490,24.217,0.130,393.800,0.043,38.728,1
-0.013,9058.760,21.757,0.067,392.375,1.159,38.914,1
-0.210,9057.440,10.619,0.067,391.725,-0.268,38.958,1
0.088,9052.130,19.142,0.097,392.700,-0.059,38.849,1
0.126,9062.490,16.612,0.084,392.575,0.165,38.887,1
0.296,9059.190,23.875,0.084,392.025,0.134,38.943,1
-0.226,9068.030,27.678,0.111,393.050,-0.096,38.809,1
-0.012,9060.110,13.504,0.086,393.850,0.051,38.740,1
0.131,9044.320,13.929,0.092,392.625,0.562,38.897,1
-0.225,9079.800,101.927,0.210,394.450,-0.120,38.651,1
-0.266,9049.460,28.635,0.079,393.550,-0.916,38.751,1
0.099,9054.000,21.283,0.117,394.700,0.283,38.627,1
-0.285,9051.640,19.008,0.137,392.025,0.418,38.948,1
-0.075,9061.400,20.138,0.142,392.075,0.299,38.964,1
0.531,9056.550,17.921,0.088,391.875,0.244,39.008,1
-0.267,9050.750,17.552,0.065,393.425,-0.260,38.804,1
-0.195,9065.240,21.104,0.226,394.000,0.000,38.691,1
-0.233,9047.230,17.133,0.096,394.075,-0.149,38.735,1
-0.014,9048.990,12.052,0.100,394.300,0.096,38.641,1
0.329,9063.500,17.674,0.108,393.000,0.600,38.873,1
0.056,9082.710,51.821,0.152,394.025,-0.629,38.718,1
0.136,9057.900,22.161,0.161,394.400,0.197,38.657,1
0.007,9045.630,26.109,0.070,393.175,0.000,38.791,1
-0.160,9053.700,21.038,0.088,393.025,-0.050,38.811,1
-0.006,9057.970,18.350,0.124,391.550,-0.391,39.035,1
0.032,9071.350,27.931,0.106,392.250,0.073,38.991,1
0.436,9082.330,55.566,0.111,393.750,-0.041,38.769,1
-0.241,9044.690,18.543,0.088,393.275,-0.147,38.841,1
0.156,9068.150,17.693,0.081,391.900,0.577,38.996,1
-0.279,9057.380,18.311,0.087,391.300,-0.110,39.050,1
0.239,9050.600,13.596,0.073,393.275,-0.421,38.795,1
-0.288,9058.040,14.178,0.080,391.625,-0.269,38.982,1
0.195,9059.780,25.828,0.104,393.900,0.353,38.695,1
-0.069,9071.890,17.618,0.138,393.100,-0.915,38.847,1
0.351,9050.380,19.253,0.121,393.000,0.000,38.800,1
0.156,9072.810,74.680,0.129,394.075,0.377,38.741,1
-0.056,9066.200,20.294,0.106,393.000,0.000,38.818,1
0.370,9057.880,39.674,0.112,393.425,0.483,38.807,1
-0.046,9060.440,19.017,0.060,393.075,0.103,38.813,1
-0.135,9046.680,18.669,0.063,392.975,-0.134,38.820,1
-0.075,9046.480,20.250,0.066,392.950,-0.225,38.830,1
0.019,9063.890,19.428,0.105,392.750,-0.134,38.872,1
-0.065,9071.590,64.697,0.111,393.250,-0.125,38.824,1
0.019,9062.700,24.560,0.137,392.225,-0.458,38.961,1
0.352,9106.370,155.220,0.147,393.350,0.050,38.814,1
0.374,9049.150,12.463,0.095,392.550,0.045,38.887,1
0.119,9058.230,19.975,0.125,393.450,0.415,38.802,1
-0.238,9064.850,14.043,0.108,391.350,-0.514,39.042,1
-0.057,9057.110,15.599,0.057,393.625,-0.057,38.799,1
-0.171,9048.960,16.435,0.092,392.050,0.430,38.900,1
0.032,9059.900,17.559,0.103,392.850,-0.141,38.822,1
0.054,9041.500,17.004,0.096,393.375,0.023,38.800,1
0.124,9101.390,100.685,0.137,394.025,-0.127,38.734,1
0.044,9090.400,158.451,0.106,393.875,-0.513,38.720,1
-0.189,9073.090,91.725,0.141,394.850,-0.497,38.659,1
0.163,9058.600,18.873,0.072,392.600,-0.448,38.881,1
0.066,9047.470,20.121,0.136,393.350,-0.123,38.752,1
0.124,9060.860,35.367,0.087,393.300,-0.420,38.767,1
-0.276,9071.060,19.460,0.090,391.750,0.510,38.991,1
-0.130,9089.130,118.075,0.111,394.950,0.484,38.612,1
-0.091,9057.120,18.290,0.056,393.275,-0.295,38.818,1
0.238,9054.190,10.139,0.084,393.675,0.296,38.724,1
0.281,9077.160,30.294,0.094,394.275,0.037,38.678,1
0.275,9054.860,23.970,0.087,391.375,-0.562,39.027,1
-0.198,9048.930,16.390,0.089,392.050,0.502,38.904,1
0.037,9063.260,15.252,0.085,392.050,-0.609,38.983,1
0.043,9056.630,18.056,0.062,393.725,-0.035,38.788,1
-0.049,9044.480,23.453,0.101,392.775,-0.318,38.843,1
-0.223,9057.400,17.804,0.061,393.025,-0.046,38.820,1
0.326,9049.080,10.622,0.096,393.050,0.600,38.852,1
0.145,9056.540,18.428,0.121,392.800,-0.035,38.909,1
-0.281,9093.520,211.350,0.121,393.200,0.054,38.831,1
0.066,9068.430,49.315,0.080,393.275,0.595,38.867,1
-0.466,9104.430,211.650,0.185,394.450,-0.029,38.701,1
0.016,9056.720,17.786,0.056,391.425,-0.624,39.054,1
-0.210,9052.860,22.302,0.117,393.500,-0.285,38.754,1
0.290,9063.160,21.970,0.077,393.300,0.647,38.782,1
0.167,9046.160,22.293,0.081,392.700,0.039,38.839,1
0.402,9103.390,116.490,0.121,393.150,0.000,38.830,1
-0.046,9074.250,31.583,0.088,392.225,0.297,38.976,1
0.015,9056.730,13.751,0.079,392.475,-0.154,38.959,1
-0.256,9057.230,12.146,0.109,392.250,0.033,38.942,1
-0.505,9082.410,56.476,0.096,393.725,-0.354,38.779,1
-0.187,9106.860,344.720,0.114,394.150,0.170,38.703,1
-0.370,9048.880,18.136,0.108,392.800,0.269,38.856,1
-0.085,9102.980,87.686,0.102,394.950,0.276,38.608,1
0.184,9090.870,58.820,0.148,393.450,0.252,38.802,1
-0.045,9059.150,10.961,0.150,394.300,0.535,38.712,1
0.051,9079.080,42.785,0.136,393.475,-0.072,38.787,1
-0.181,9075.490,81.388,0.098,393.825,-0.123,38.744,1
-0.109,9064.030,30.130,0.086,392.675,0.661,38.843,1
0.096,9059.880,27.451,0.334,394.250,-0.015,38.670,1
0.067,9052.440,23.879,0.113,393.100,-0.099,38.775,1
0.211,9061.780,15.691,0.109,392.875,-0.514,38.868,1
-0.203,9057.210,17.669,0.054,393.175,-0.326,38.822,1
0.115,9062.530,11.057,0.122,394.000,0.419,38.727,1
-0.172,9053.200,14.213,0.095,392.575,-0.221,38.926,1
-0.326,9045.920,15.923,0.143,394.575,-0.364,38.616,1
0.010,9045.660,17.734,0.108,393.125,-0.078,38.836,1
0.039,9050.510,12.705,0.081,393.175,-0.074,38.799,1
-0.062,9128.840,720.115,0.180,395.050,0.505,38.648,1
0.292,9108.250,126.781,0.099,395.175,0.628,38.557,1
0.146,9050.870,21.833,0.095,393.525,-0.308,38.741,1
-0.459,9067.560,14.558,0.095,392.950,-0.534,38.849,1
-0.083,9056.840,16.900,0.165,392.850,-0.245,38.794,1
-0.146,9095.470,165.928,0.120,395.125,0.525,38.573,1
0.111,9063.130,24.530,0.076,392.450,0.364,38.867,1
0.462,9045.810,16.547,0.054,393.150,-0.135,38.750,1
0.257,9074.330,25.431,0.089,391.700,-0.096,38.938,1
-0.217,9047.710,21.207,0.116,392.800,-0.008,38.836,1
0.150,9059.710,21.348,0.100,391.850,-0.434,38.934,1
-0.142,9055.690,25.088,0.086,392.625,-0.666,38.890,1
0.224,9056.620,18.177,0.116,392.675,0.214,38.920,1
-0.335,9082.080,45.310,0.074,392.425,0.033,38.929,1
-0.169,9060.750,19.158,0.122,392.950,0.099,38.851,1
0.160,9053.530,25.847,0.247,393.775,-0.172,38.705,1
-0.005,9069.380,23.409,0.115,393.350,0.555,38.819,1
-0.223,9059.240,22.649,0.104,393.275,-0.220,38.771,1
-0.056,9040.600,9.998,0.082,393.125,-0.062,38.802,1
-0.241,9045.350,18.423,0.061,392.775,0.765,38.834,1
0.179,9061.220,21.216,0.075,392.925,-0.190,38.864,1
0.638,9060.140,12.268,0.100,392.050,-0.094,38.970,1
0.268,9079.930,12.122,0.118,394.575,-0.471,38.646,1
0.023,9045.700,16.048,0.088,392.175,-0.985,38.926,1
-0.424,9060.820,22.943,0.118,392.875,0.232,38.826,1
0.287,9060.790,12.031,0.080,391.675,0.266,39.005,1
0.084,9059.740,15.491,0.149,393.575,0.235,38.752,1
0.053,9076.610,15.433,0.157,392.650,0.148,38.886,1
0.115,9058.120,17.409,0.124,391.675,-0.414,39.034,1
-0.382,9046.320,18.996,0.076,392.300,-0.252,38.921,1
-0.079,9061.090,13.831,0.075,392.125,0.370,38.910,1
-0.083,9066.080,13.238,0.090,392.950,0.425,38.846,1
0.047,9055.130,22.829,0.071,392.575,-0.479,38.897,1
-0.116,9055.390,22.646,0.194,393.800,0.249,38.720,1
0.025,9065.780,42.139,0.239,394.150,0.317,38.668,1
0.201,9066.260,26.228,0.061,392.325,0.238,38.936,1
0.220,9063.480,22.235,0.108,392.500,0.777,38.873,1
0.364,9083.230,128.055,0.103,394.350,-0.318,38.691,1
0.149,9049.210,18.381,0.104,392.200,0.158,38.913,1
0.231,9043.240,11.981,0.147,395.000,-0.324,38.531,1
0.250,9042.550,14.771,0.144,394.950,-0.253,38.541,1
0.123,9057.030,15.758,0.145,394.050,-0.096,38.770,1
-0.181,9059.480,13.646,0.101,392.525,-0.486,38.885,1
0.140,9051.700,23.026,0.097,392.950,-0.225,38.832,1
-0.275,9045.720,15.792,0.084,392.375,0.489,38.904,1
-0.220,9058.890,18.289,0.149,393.525,0.016,38.745,1
0.079,9052.990,32.253,0.196,393.150,0.033,38.814,1
-0.177,9048.940,24.520,0.089,392.325,0.161,38.926,1
0.052,9056.190,27.227,0.089,393.300,0.124,38.808,1
0.156,9070.630,11.584,0.126,394.925,0.755,38.651,1
-0.040,9068.470,27.767,0.083,392.150,0.099,38.921,1
0.439,9063.170,15.778,0.059,393.100,0.459,38.836,1
0.202,9113.320,235.259,0.094,393.350,0.270,38.847,1
-0.235,9059.390,20.164,0.091,393.350,-0.086,38.788,1
0.111,9040.850,17.573,0.093,393.225,-0.190,38.745,1
-0.103,9055.960,14.290,0.144,392.925,-0.591,38.823,1
0.203,9047.530,20.089,0.096,393.125,-0.042,38.843,1
-0.046,9049.790,14.144,0.116,391.900,0.201,38.933,1
-0.115,9077.580,50.222,0.138,393.700,-0.488,38.748,1
-0.207,9073.790,26.634,0.123,393.400,0.069,38.770,1
-0.043,9061.960,19.619,0.094,393.775,-0.133,38.734,1
0.348,9056.730,11.141,0.108,392.275,0.330,38.953,1
0.005,9067.400,21.906,0.091,391.800,0.365,38.987,1
-0.052,9065.760,17.653,0.144,394.900,0.109,38.619,1
-0.074,9063.440,23.124,0.234,394.625,0.515,38.665,1
-0.375,9070.410,20.462,0.059,391.650,-0.165,38.992,1
0.014,9045.060,24.284,0.065,392.800,0.050,38.850,1
0.321,9058.900,15.847,0.113,394.125,-0.548,38.675,1
0.056,9042.850,17.831,0.097,393.725,-0.180,38.726,1
0.142,9059.680,16.340,0.150,393.600,0.160,38.757,1
-0.246,9046.750,16.632,0.090,393.925,-0.007,38.731,1
-0.059,9072.120,37.103,0.101,394.300,0.512,38.725,1
0.124,9090.240,39.105,0.113,393.875,0.162,38.718,1
0.054,9053.610,14.411,0.071,394.125,-0.537,38.695,1
-0.153,9064.330,16.024,0.104,394.500,-0.152,38.668,1
0.176,9059.660,26.753,0.323,394.325,0.135,38.664,1
-0.198,9065.340,13.618,0.092,391.375,-0.565,39.037,1
-0.136,9060.160,20.279,0.051,392.625,0.022,38.894,1
-0.087,9057.310,12.940,0.127,392.100,-0.021,38.980,1
0.132,9059.340,19.738,0.094,393.675,0.176,38.750,1
0.329,9066.140,23.587,0.169,394.200,-0.112,38.676,1
-0.367,9063.620,34.100,0.102,392.475,0.081,38.950,1
0.064,9069.430,26.060,0.074,391.850,0.700,38.991,1
0.065,9059.470,26.090,0.066,392.425,1.400,38.903,1
-0.066,9037.850,28.539,0.114,395.100,-0.200,38.577,1
-0.141,9044.710,17.283,0.069,392.825,-0.095,38.842,1
-0.177,9055.900,16.547,0.087,391.675,-0.191,39.014,1
-0.199,9050.180,24.349,0.107,393.900,0.076,38.729,1
-0.131,9040.950,23.412,0.122,393.600,0.017,38.750,1
0.045,9053.440,20.213,0.075,391.775,0.027,38.981,1
-0.095,9068.680,21.272,0.109,392.800,-0.143,38.834,1
0.094,9060.730,15.202,0.104,392.075,0.256,38.956,1
-0.419,9056.290,14.191,0.071,391.350,-0.104,39.084,1
0.009,9062.410,17.421,0.115,392.000,-0.766,38.949,1
-0.190,9058.320,24.442,0.097,393.350,-0.187,38.792,1
-0.188,9077.730,13.720,0.127,392.525,-0.207,38.918,1
0.210,9041.730,26.906,0.167,393.850,-0.033,38.688,1
-0.169,9044.110,18.389,0.087,393.800,-0.111,38.763,1
0.167,9046.770,21.354,0.191,393.625,0.036,38.735,1
-0.072,9040.780,10.850,0.081,393.125,-0.062,38.811,1
-0.303,9057.560,20.890,0.077,391.525,0.450,39.038,1
0.074,9066.810,15.756,0.120,392.925,0.465,38.831,1
-0.072,9063.870,20.722,0.097,391.600,0.231,39.020,1
-0.182,9055.810,20.634,0.103,392.950,-0.323,38.839,1
-0.170,9051.860,14.737,0.104,393.250,0.401,38.809,1
0.367,9056.440,11.914,0.109,392.375,0.356,38.932,1
-0.151,9070.460,20.282,0.098,392.300,-0.420,38.903,1
0.278,9073.650,53.639,0.134,395.325,0.257,38.569,1
-0.274,9057.360,16.980,0.088,393.025,-0.046,38.824,1
0.072,9059.360,12.140,0.087,393.750,0.089,38.752,1
-0.446,9057.510,17.620,0.088,391.450,-0.237,39.047,1
-0.062,9068.360,13.358,0.097,393.925,0.150,38.738,1
0.295,9041.380,27.715,0.173,393.925,0.386,38.680,1
0.084,9058.680,18.968,0.079,393.025,0.068,38.835,1
-0.590,9049.050,15.729,0.110,392.850,0.207,38.870,1
-0.352,9055.440,14.526,0.110,391.250,-0.157,39.033,1
-0.153,9093.510,104.946,0.104,393.250,-0.351,38.905,1
0.342,9068.070,20.341,0.110,392.725,-0.196,38.884,1
0.030,9063.960,16.820,0.085,392.100,0.095,38.980,1
0.333,9084.890,50.217,0.108,393.900,-0.170,38.759,1
0.068,9063.860,15.122,0.108,393.175,0.182,38.834,1
-0.015,9064.040,20.806,0.270,394.875,0.764,38.633,1
0.059,9064.320,16.717,0.083,392.075,0.150,38.973,1
-0.303,9051.530,14.836,0.197,395.225,0.150,38.539,1
0.152,9073.850,36.048,0.082,393.025,-0.250,38.855,1
-0.037,9078.590,20.250,0.121,392.775,0.013,38.907,1
-0.123,9057.180,17.207,0.074,393.100,-0.332,38.841,1
0.032,9054.890,18.160,0.134,394.475,0.308,38.634,1
