s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
-0.125,9045.84,23.686,0.073,392.475,-0.078,38.907,0
-0.07,9044.95,24.467,0.074,392.525,-0.086,38.908,0
-0.115,9044.7,25.337,0.091,392.5,-0.212,38.909,0
-0.148,9044.94,25.917,0.095,392.55,-0.172,38.912,0
-0.095,9045.06,26.571,0.096,392.6,-0.14,38.908,0
0.054,9044.62,26.382,0.098,392.575,-0.052,38.9,0
0.111,9044.53,26.323,0.095,392.575,-0.052,38.893,0
0.02,9044.03,23.114,0.093,392.575,-0.052,38.897,0
0.14,9043.92,21.543,0.077,392.625,-0.593,38.883,0
0.04,9044.03,18.975,0.073,392.625,-0.593,38.885,0
0.095,9044.41,20.217,0.08,392.6,-0.621,38.881,0
0.012,9044.66,23.772,0.079,392.65,-0.62,38.886,0
-0.009,9044.84,22.332,0.079,392.65,-0.62,38.869,0
-0.088,9045.36,22.517,0.08,392.75,-0.563,38.86,0
-0.225,9045.06,22.556,0.104,392.725,-0.579,38.857,0
-0.138,9045.07,19.81,0.106,392.775,-0.318,38.852,0
-0.12,9044.37,22.663,0.095,392.8,-0.331,38.841,0
-0.141,9044.43,22.188,0.094,392.825,-0.348,38.834,0
-0.065,9044.35,23.316,0.093,392.825,-0.348,38.834,0
-0.065,9044.28,23.771,0.108,392.825,-0.348,38.833,0
0.013,9044.16,23.123,0.131,392.9,-0.293,38.809,0
0.163,9044.4,21.002,0.133,393.05,-0.421,38.793,0
0.109,9044.13,22.392,0.132,393.05,-0.421,38.793,0
0.103,9043.72,24.34,0.149,393.075,-0.483,38.787,0
0.013,9043.45,24.087,0.167,393.275,-0.176,38.777,0
0.239,9043.23,25.201,0.177,393.375,-0.396,38.774,0
0.27,9043.03,23.279,0.15,393.425,-0.322,38.769,0
0.342,9042.73,18.619,0.134,393.45,-0.347,38.768,0
0.285,9042.67,18.952,0.143,393.5,-0.375,38.771,0
0.333,9042.49,18.704,0.138,393.5,-0.375,38.775,0
0.348,9042.17,15.624,0.14,393.525,-0.346,38.761,0
0.343,9042.35,16.209,0.14,393.625,-0.189,38.755,0
0.375,9042.23,14.954,0.131,393.7,-0.235,38.751,0
0.253,9042.99,17.427,0.15,393.95,-0.253,38.72,0
0.328,9042.52,16.766,0.118,394.05,-0.309,38.711,0
0.181,9042.89,17.393,0.148,394.1,-0.2,38.684,0
0.287,9043.48,18.845,0.162,394.225,0.172,38.657,0
0.194,9042.89,24.725,0.179,394.45,0.276,38.635,0
-0.021,9048.71,22.511,0.104,392.85,-0.497,38.857,0
0.013,9049.03,21.561,0.104,392.825,-0.421,38.857,0
-0.073,9048.77,20.691,0.107,392.85,-0.428,38.851,0
-0.16,9048.92,19.755,0.101,392.85,-0.428,38.843,0
-0.096,9048.93,19.767,0.103,392.85,-0.428,38.841,0
0.021,9048.77,19.764,0.095,392.875,-0.503,38.836,0
-0.28,9048.81,12.777,0.112,392.975,-0.439,38.836,0
-0.119,9049.09,10.844,0.098,393.0,-0.512,38.839,0
-0.102,9049.72,17.238,0.084,393.075,-0.146,38.833,0
-0.063,9050.12,17.449,0.089,393.1,-0.004,38.821,0
0.186,9050.48,18.634,0.087,393.125,-0.042,38.827,0
0.192,9050.57,18.862,0.087,393.175,-0.159,38.831,0
0.222,9051.55,19.619,0.081,393.175,-0.111,38.817,0
0.355,9051.66,19.386,0.093,393.15,-0.05,38.814,0
0.315,9052.27,18.336,0.092,393.225,-0.165,38.817,0
0.372,9052.51,16.405,0.08,393.25,-0.23,38.81,0
0.446,9052.35,15.879,0.07,393.325,-0.181,38.811,0
0.361,9052.95,19.977,0.077,393.375,-0.159,38.826,0
0.435,9053.31,20.96,0.074,393.35,-0.086,38.824,0
0.403,9057.18,34.019,0.112,393.375,0.229,38.81,0
0.331,9058.57,38.422,0.123,393.475,0.301,38.803,0
0.287,9059.26,38.921,0.117,393.45,0.391,38.797,0
0.202,9059.87,38.141,0.115,393.475,0.301,38.79,0
0.229,9060.25,42.728,0.115,393.475,0.301,38.788,0
0.238,9061.22,39.49,0.11,393.525,0.282,38.779,0
0.34,9064.19,39.793,0.1,393.675,0.427,38.759,0
0.37,9068.37,50.236,0.1,393.825,0.355,38.725,0
0.132,9070.94,69.269,0.128,394.05,0.253,38.715,0
0.218,9071.54,77.704,0.132,394.1,0.256,38.716,0
0.179,9076.11,104.141,0.13,394.275,0.03,38.687,0
0.316,9085.32,158.749,0.104,394.6,-0.075,38.655,0
0.385,9086.31,163.161,0.106,394.65,-0.132,38.652,0
0.236,9089.47,185.786,0.118,394.825,0.0,38.643,0
0.293,9091.92,220.793,0.125,394.85,-0.063,38.641,0
0.258,9095.83,241.904,0.11,394.95,-0.113,38.635,0
0.147,9102.84,328.973,0.1,395.05,-0.1,38.615,0
0.06,9104.24,338.33,0.11,395.1,-0.049,38.617,0
0.035,9111.07,402.321,0.172,395.2,-0.062,38.6,0
0.035,9112.79,415.397,0.217,395.275,0.214,38.595,0
-0.208,9045.77,20.661,0.098,392.925,0.043,38.837,0
-0.151,9045.56,21.027,0.098,392.875,0.009,38.838,0
-0.114,9045.55,21.59,0.079,392.875,0.136,38.844,0
-0.214,9045.82,18.691,0.074,393.1,-0.197,38.819,0
-0.062,9045.62,18.165,0.075,393.025,-0.167,38.82,0
-0.277,9044.55,15.794,0.071,393.425,-0.404,38.79,0
-0.335,9044.5,15.846,0.075,393.475,-0.501,38.794,0
-0.331,9044.46,15.368,0.064,393.475,-0.45,38.79,0
-0.393,9043.63,15.749,0.086,393.65,0.253,38.794,0
-0.148,9042.88,19.671,0.111,393.65,0.348,38.763,0
-0.1,9042.99,20.45,0.095,393.7,0.252,38.752,0
0.14,9042.3,21.838,0.124,393.9,0.049,38.7,0
0.259,9041.43,27.306,0.166,393.825,0.029,38.684,0
0.43,9041.38,26.327,0.175,394.1,0.293,38.652,0
0.433,9040.06,22.904,0.233,394.25,0.218,38.631,0
0.454,9040.12,23.842,0.234,394.35,0.269,38.627,0
-0.025,9057.23,20.477,0.113,393.25,0.479,38.777,0
-0.057,9057.8,20.031,0.132,393.275,0.408,38.77,0
0.088,9057.72,22.046,0.133,393.15,0.561,38.767,0
0.158,9058.07,20.533,0.132,393.15,0.561,38.771,0
0.113,9058.76,18.366,0.138,393.25,0.337,38.776,0
0.194,9059.1,16.897,0.148,393.225,0.006,38.774,0
0.112,9059.06,16.413,0.144,393.175,0.0,38.779,0
0.125,9059.33,17.165,0.141,393.2,0.035,38.794,0
0.13,9059.27,16.835,0.124,393.125,-0.252,38.794,0
0.091,9059.46,14.94,0.124,393.15,-0.303,38.792,0
0.172,9060.11,15.265,0.117,393.225,-0.462,38.781,0
0.099,9060.6,15.567,0.086,393.3,-0.628,38.776,0
0.08,9060.94,13.307,0.083,393.275,-0.57,38.77,0
0.082,9061.42,11.006,0.083,393.175,-0.578,38.771,0
-0.002,9061.19,10.523,0.087,393.15,-0.533,38.771,0
-0.02,9061.68,12.322,0.092,393.3,-0.42,38.76,0
0.082,9062.42,8.202,0.086,393.35,-0.382,38.765,0
0.036,9062.53,8.445,0.085,393.475,-0.156,38.759,0
0.135,9063.03,9.32,0.084,393.45,-0.088,38.756,0
0.091,9063.18,8.772,0.092,393.55,0.121,38.76,0
0.097,9063.47,9.573,0.092,393.5,0.162,38.763,0
0.111,9064.68,12.511,0.091,393.675,0.387,38.741,0
0.183,9064.97,13.122,0.09,393.7,0.319,38.742,0
0.166,9065.63,15.578,0.086,393.775,0.203,38.742,0
0.088,9065.92,16.378,0.089,393.85,0.078,38.738,0
0.02,9068.0,20.117,0.106,394.1,-0.172,38.742,0
0.082,9069.23,19.166,0.094,394.25,0.033,38.737,0
0.031,9071.67,35.355,0.103,394.275,0.482,38.731,0
-0.059,9072.12,37.103,0.101,394.3,0.512,38.725,0
-0.076,9072.79,35.185,0.101,394.35,0.57,38.712,0
-0.2,9073.96,39.047,0.103,394.5,0.924,38.699,0
-0.126,9076.03,46.313,0.076,394.6,0.658,38.684,0
-0.224,9077.04,41.979,0.081,394.575,0.552,38.672,0
-0.089,9085.04,95.483,0.127,394.825,0.448,38.632,0
-0.148,9092.76,129.94,0.107,395.025,0.533,38.587,0
-0.146,9095.47,165.928,0.12,395.125,0.525,38.573,0
-0.111,9099.57,183.572,0.099,395.225,0.405,38.572,0
-0.055,9100.73,194.022,0.102,395.325,0.383,38.566,0
0.147,9063.65,16.82,0.109,392.0,0.52,38.987,0
0.047,9063.65,16.82,0.11,392.025,0.489,38.987,0
0.112,9063.32,15.902,0.11,392.1,0.365,38.987,0
-0.151,9063.68,15.955,0.093,392.0,0.172,38.982,0
0.051,9063.85,17.169,0.092,392.075,0.033,38.988,0
-0.004,9064.35,16.837,0.079,392.1,0.095,38.971,0
-0.071,9064.41,16.515,0.06,392.075,0.062,38.976,0
-0.017,9064.82,20.773,0.057,392.15,-0.014,38.979,0
0.05,9065.01,20.09,0.069,392.15,-0.014,38.975,0
0.03,9065.17,20.455,0.071,392.125,0.027,38.97,0
-0.009,9065.97,20.776,0.076,391.975,-0.068,38.969,0
0.159,9066.54,18.9,0.095,391.925,-0.007,38.956,0
0.133,9066.6,18.429,0.097,391.9,0.036,38.954,0
0.068,9066.94,16.659,0.098,391.975,0.05,38.96,0
0.139,9066.88,17.357,0.097,392.025,0.172,38.955,0
0.226,9067.02,18.424,0.097,392.025,-0.046,38.951,0
0.04,9067.99,18.975,0.097,392.075,-0.143,38.953,0
0.066,9067.84,19.506,0.104,392.125,-0.239,38.957,0
0.002,9067.8,19.455,0.109,392.075,-0.143,38.955,0
0.007,9067.58,19.202,0.109,392.1,-0.193,38.951,0
0.085,9068.65,22.564,0.103,392.1,0.458,38.948,0
0.014,9068.5,25.666,0.103,392.0,0.574,38.937,0
-0.034,9068.6,26.738,0.09,392.05,0.478,38.939,0
-0.002,9069.65,27.113,0.086,392.1,0.128,38.939,0
0.071,9069.57,27.704,0.09,392.15,0.129,38.934,0
0.068,9069.62,27.601,0.094,392.175,0.067,38.933,0
-0.049,9070.54,31.133,0.08,392.325,-0.079,38.928,0
-0.024,9070.99,31.41,0.075,392.35,-0.06,38.92,0
-0.046,9071.13,31.496,0.071,392.425,0.003,38.916,0
0.012,9071.32,32.303,0.072,392.475,-0.057,38.91,0
0.034,9072.04,28.258,0.072,392.525,-0.187,38.91,0
0.11,9073.3,35.407,0.147,392.65,-0.115,38.897,0
0.145,9073.57,34.311,0.146,392.625,-0.053,38.895,0
0.193,9076.39,27.046,0.17,392.825,-0.301,38.883,0
0.29,9077.03,23.051,0.173,392.825,-0.301,38.886,0
0.316,9077.02,23.004,0.174,392.9,-0.263,38.882,0
0.373,9078.12,24.763,0.166,392.925,-0.325,38.868,0
0.414,9078.44,24.908,0.167,392.925,-0.325,38.865,0
0.418,9079.72,23.024,0.172,393.075,0.164,38.865,0
0.584,9081.33,28.794,0.16,393.0,0.3,38.859,0
0.602,9081.7,29.579,0.152,393.025,0.262,38.86,0
0.649,9082.1,31.946,0.162,393.025,0.262,38.862,0
0.685,9082.75,32.053,0.17,393.05,0.32,38.861,0
0.519,9084.28,45.134,0.171,393.1,0.293,38.86,0
0.475,9085.1,51.952,0.164,393.125,0.263,38.85,0
0.26,9089.52,58.517,0.147,393.3,0.201,38.815,0
0.277,9089.89,60.633,0.145,393.35,0.123,38.813,0
-0.054,9094.33,66.084,0.177,393.675,0.316,38.785,0
-0.145,9096.68,83.042,0.184,393.825,0.143,38.776,0
-0.219,9100.88,112.297,0.196,394.05,-0.099,38.747,0
-0.307,9101.58,114.636,0.16,394.075,-0.037,38.74,0
-0.271,9104.95,125.313,0.185,394.3,-0.162,38.718,0
-0.466,9109.11,148.229,0.184,394.6,-0.143,38.692,0
0.27,9062.27,17.038,0.11,392.025,-0.387,38.969,0
0.131,9062.15,17.696,0.12,392.1,-0.557,38.964,0
0.109,9061.97,16.546,0.105,392.2,-0.408,38.958,0
-0.01,9062.26,14.196,0.099,392.275,-0.396,38.957,0
-0.002,9062.22,14.604,0.097,392.225,-0.293,38.954,0
0.001,9061.66,17.183,0.092,392.175,-0.192,38.95,0
-0.01,9061.43,14.864,0.088,392.2,-0.249,38.941,0
-0.275,9061.04,15.179,0.062,392.15,-0.459,38.928,0
-0.332,9060.75,16.745,0.083,392.15,-0.303,38.921,0
-0.271,9060.74,16.672,0.08,392.225,-0.325,38.916,0
-0.283,9060.52,16.912,0.08,392.275,-0.248,38.91,0
-0.324,9060.6,17.446,0.078,392.275,-0.248,38.912,0
-0.057,9061.12,17.13,0.066,392.225,-0.124,38.906,0
-0.024,9060.86,17.358,0.074,392.4,-0.094,38.892,0
0.015,9060.88,17.429,0.075,392.425,-0.165,38.891,0
0.04,9061.01,17.878,0.069,392.325,-0.347,38.895,0
-0.073,9061.19,15.414,0.069,392.475,-0.659,38.889,0
0.093,9061.21,16.463,0.074,392.5,-0.766,38.893,0
0.119,9061.55,15.717,0.076,392.55,-0.545,38.89,0
0.219,9061.47,12.183,0.069,392.675,-0.802,38.888,0
0.245,9061.61,12.034,0.065,392.725,-0.388,38.874,0
0.131,9062.05,14.791,0.061,392.7,-0.403,38.875,0
0.101,9062.53,15.111,0.077,392.75,-0.465,38.869,0
-0.003,9062.45,14.285,0.087,392.875,-0.782,38.87,0
0.004,9062.48,14.413,0.086,392.85,-0.798,38.878,0
0.025,9062.45,14.497,0.087,392.825,-0.71,38.875,0
0.02,9062.42,13.754,0.09,392.825,-0.71,38.861,0
-0.072,9062.47,13.45,0.088,392.9,-0.159,38.862,0
-0.072,9062.4,13.25,0.092,392.9,-0.159,38.863,0
-0.055,9062.64,14.458,0.087,392.95,-0.239,38.854,0
0.086,9063.5,15.541,0.093,393.05,0.113,38.841,0
0.043,9063.75,14.815,0.103,393.05,0.113,38.841,0
0.129,9063.76,14.86,0.091,393.075,0.054,38.838,0
0.094,9063.73,14.916,0.11,393.125,0.263,38.839,0
0.16,9063.82,14.98,0.104,393.175,0.182,38.831,0
0.068,9063.86,15.122,0.108,393.175,0.182,38.834,0
0.022,9063.87,15.166,0.108,393.225,0.105,38.834,0
0.064,9063.83,15.186,0.154,393.35,0.956,38.815,0
0.032,9064.41,16.616,0.154,393.5,0.734,38.795,0
0.172,9064.66,17.848,0.159,393.65,0.736,38.777,0
0.125,9064.44,20.137,0.16,393.675,0.673,38.768,0
0.125,9064.64,21.265,0.16,393.7,0.612,38.759,0
0.045,9064.72,22.075,0.158,393.775,0.707,38.737,0
-0.041,9065.15,23.409,0.117,394.1,-0.342,38.71,0
0.011,9065.19,23.402,0.158,394.4,0.308,38.67,0
0.01,9065.24,24.272,0.187,394.425,0.25,38.66,0
0.129,9064.61,24.534,0.185,394.575,0.017,38.626,0
0.065,9064.41,24.283,0.186,394.675,-0.133,38.609,0
0.044,9064.36,23.659,0.187,394.65,-0.076,38.605,0
-0.2,9054.65,16.215,0.052,391.575,0.359,39.048,0
-0.261,9054.79,16.378,0.051,391.6,0.396,39.051,0
-0.462,9054.35,15.79,0.053,391.625,0.628,39.043,0
-0.442,9054.42,16.047,0.054,391.6,0.693,39.047,0
-0.482,9054.83,20.992,0.042,391.75,0.515,39.048,0
-0.256,9054.9,20.977,0.049,391.85,0.303,39.037,0
-0.335,9055.0,20.698,0.05,391.825,0.223,39.035,0
-0.307,9055.16,21.499,0.05,391.8,0.277,39.036,0
-0.316,9055.16,22.858,0.057,391.875,0.252,39.023,0
-0.325,9054.88,25.386,0.11,391.8,0.269,39.015,0
-0.3,9054.91,25.076,0.11,391.8,0.269,39.013,0
-0.296,9054.86,24.86,0.114,391.775,0.325,39.007,0
-0.224,9054.81,24.699,0.114,391.825,0.355,39.003,0
-0.308,9054.98,20.5,0.111,391.875,0.078,39.001,0
-0.399,9054.7,21.44,0.114,391.85,0.135,38.994,0
-0.304,9054.69,21.519,0.113,391.8,-0.008,38.999,0
-0.23,9054.87,21.08,0.102,391.825,-0.074,38.996,0
-0.23,9053.95,16.827,0.103,391.7,-0.285,38.981,0
-0.257,9054.15,19.467,0.099,391.7,-0.241,38.979,0
-0.254,9054.4,19.081,0.106,391.725,-0.218,38.988,0
-0.103,9053.55,14.342,0.076,391.9,-0.191,38.974,0
-0.175,9054.04,11.545,0.068,392.1,-0.201,38.961,0
-0.109,9053.9,11.374,0.067,392.075,-0.15,38.96,0
-0.294,9054.32,13.331,0.091,392.125,-0.114,38.943,0
-0.296,9054.34,12.554,0.082,392.125,-0.114,38.935,0
-0.336,9054.38,12.86,0.091,392.2,-0.149,38.933,0
-0.44,9054.34,12.831,0.094,392.2,-0.149,38.925,0
-0.44,9054.14,10.386,0.095,392.375,-0.229,38.903,0
-0.44,9054.16,10.562,0.095,392.375,-0.229,38.9,0
-0.393,9054.18,12.228,0.114,392.5,-0.162,38.888,0
-0.346,9054.3,12.108,0.113,392.6,0.094,38.891,0
-0.272,9054.03,16.752,0.113,392.575,0.091,38.889,0
-0.213,9053.47,17.164,0.109,392.65,0.086,38.869,0
-0.003,9052.74,20.428,0.12,392.675,0.014,38.857,0
-0.044,9052.53,22.486,0.113,392.7,0.008,38.852,0
0.447,9051.55,19.683,0.123,393.1,0.278,38.816,0
0.348,9051.2,22.575,0.112,393.15,0.192,38.806,0
0.387,9050.65,19.214,0.106,393.2,0.11,38.803,0
0.448,9050.34,19.573,0.124,393.3,0.5,38.785,0
0.28,9049.08,19.218,0.126,393.5,0.486,38.761,0
0.194,9048.68,17.668,0.13,393.525,0.457,38.747,0
0.283,9048.17,16.355,0.186,393.7,0.309,38.731,0
0.349,9047.98,16.817,0.251,393.85,0.303,38.726,0
0.264,9048.06,16.653,0.263,393.875,0.251,38.722,0
0.273,9048.03,16.767,0.269,393.9,0.2,38.714,0
0.156,9046.6,21.811,0.261,394.325,-0.002,38.672,0
0.065,9045.98,19.385,0.273,394.5,0.075,38.648,0
-0.108,9045.46,15.668,0.28,394.575,0.05,38.632,0
-0.124,9044.81,15.068,0.255,394.75,0.159,38.607,0
-0.03,9067.05,20.588,0.079,391.75,-0.134,39.014,0
-0.094,9067.14,22.284,0.084,391.75,0.157,39.02,0
-0.029,9066.83,20.835,0.093,391.65,0.243,39.002,0
-0.056,9066.79,20.388,0.097,391.675,0.177,39.0,0
-0.097,9066.7,19.942,0.102,391.75,0.231,38.995,0
-0.09,9066.39,18.198,0.103,391.775,0.19,38.995,0
0.108,9066.58,17.295,0.119,391.725,0.271,38.996,0
0.108,9066.62,17.343,0.119,391.7,0.309,38.993,0
0.253,9066.21,16.782,0.111,391.775,0.452,38.977,0
0.28,9066.56,16.501,0.111,391.8,0.401,38.979,0
0.307,9066.46,15.173,0.129,391.8,0.401,38.98,0
0.411,9066.42,14.366,0.115,391.825,0.348,38.967,0
0.518,9066.66,13.667,0.11,391.875,0.37,38.975,0
0.529,9066.73,13.445,0.113,391.8,0.407,38.971,0
0.525,9066.51,12.122,0.107,391.95,0.504,38.956,0
0.425,9067.89,16.531,0.088,392.025,0.54,38.944,0
0.192,9069.37,15.99,0.071,392.3,0.514,38.918,0
0.156,9069.76,14.338,0.067,392.325,0.447,38.907,0
0.079,9069.94,12.064,0.071,392.35,0.381,38.906,0
0.079,9069.99,11.536,0.072,392.375,0.38,38.896,0
-0.075,9070.07,11.6,0.078,392.325,0.464,38.894,0
-0.068,9070.04,11.438,0.076,392.35,0.395,38.893,0
-0.244,9070.35,13.63,0.079,392.475,0.385,38.869,0
-0.227,9070.95,13.601,0.071,392.45,0.275,38.869,0
-0.312,9070.7,19.682,0.1,392.775,0.306,38.828,0
-0.218,9071.15,23.403,0.099,392.825,0.192,38.826,0
-0.187,9071.8,22.68,0.084,392.9,0.2,38.812,0
-0.152,9072.06,25.487,0.084,392.975,0.25,38.805,0
-0.067,9072.48,26.603,0.087,392.975,0.25,38.809,0
-0.161,9072.64,27.311,0.084,393.0,0.191,38.805,0
-0.249,9072.87,28.626,0.079,393.05,0.093,38.804,0
-0.26,9072.9,28.474,0.079,393.125,0.095,38.801,0
-0.283,9073.12,29.767,0.085,393.175,0.0,38.803,0
-0.174,9074.22,25.905,0.106,393.65,0.301,38.765,0
-0.176,9074.98,21.384,0.135,393.75,0.177,38.763,0
-0.176,9075.17,19.903,0.131,393.825,0.152,38.763,0
-0.169,9075.65,18.558,0.131,393.85,0.107,38.757,0
-0.148,9076.17,20.342,0.195,394.0,0.101,38.735,0
-0.104,9076.41,18.261,0.183,394.025,0.05,38.728,0
-0.037,9076.17,18.565,0.181,394.0,0.096,38.725,0
-0.229,9076.49,16.019,0.213,394.275,-0.11,38.705,0
-0.082,9076.81,16.902,0.226,394.425,-0.278,38.686,0
-0.011,9077.31,20.391,0.273,394.675,-0.325,38.655,0
0.046,9077.83,17.652,0.289,394.875,-0.296,38.641,0
-0.004,9078.09,18.443,0.284,394.875,-0.296,38.635,0
-0.083,9078.35,19.028,0.299,394.95,-0.382,38.621,0
0.059,9072.66,15.844,0.075,391.5,0.088,38.987,0
0.103,9072.66,15.678,0.078,391.6,0.017,38.987,0
0.199,9072.94,16.471,0.078,391.65,-0.051,38.985,0
0.137,9072.34,20.167,0.091,391.65,0.017,38.992,0
0.116,9072.2,19.336,0.091,391.625,0.087,38.988,0
0.016,9072.36,17.395,0.079,391.625,0.087,38.982,0
-0.052,9072.41,18.041,0.078,391.625,0.087,38.982,0
-0.019,9072.43,17.674,0.082,391.6,-0.272,38.975,0
-0.029,9072.33,23.696,0.102,391.575,-0.265,38.973,0
-0.129,9072.48,23.528,0.102,391.625,-0.097,38.963,0
-0.129,9072.35,23.906,0.104,391.625,-0.097,38.967,0
-0.209,9072.42,24.217,0.102,391.625,-0.097,38.966,0
-0.317,9071.97,20.722,0.113,391.775,-0.079,38.967,0
-0.254,9071.96,20.677,0.112,391.75,-0.108,38.963,0
-0.234,9072.83,19.886,0.134,391.875,-0.203,38.96,0
-0.176,9073.04,17.383,0.134,391.9,-0.263,38.962,0
-0.196,9073.2,18.223,0.132,391.95,-0.359,38.96,0
-0.131,9073.52,20.435,0.127,391.925,-0.297,38.958,0
-0.026,9073.42,20.785,0.111,391.95,-0.19,38.95,0
-0.168,9074.13,22.049,0.136,392.3,0.201,38.924,0
-0.112,9074.42,22.452,0.136,392.35,0.12,38.928,0
-0.123,9074.87,15.714,0.123,392.425,0.133,38.916,0
-0.164,9074.94,16.467,0.138,392.5,0.0,38.914,0
-0.04,9075.93,17.081,0.141,392.5,0.045,38.904,0
0.031,9076.61,15.433,0.161,392.625,0.181,38.886,0
0.018,9076.71,15.154,0.17,392.775,0.332,38.872,0
0.109,9077.2,13.739,0.188,392.85,0.176,38.863,0
0.186,9077.64,14.718,0.177,392.975,0.049,38.854,0
0.124,9078.21,15.449,0.183,393.225,-0.231,38.823,0
0.119,9078.54,15.677,0.195,393.4,-0.153,38.815,0
-0.003,9079.0,18.882,0.202,393.6,0.153,38.807,0
0.094,9079.77,13.613,0.202,393.575,0.171,38.789,0
0.224,9080.09,15.81,0.242,393.675,0.273,38.779,0
0.075,9080.52,15.168,0.261,393.7,0.236,38.763,0
0.177,9081.43,16.177,0.235,393.825,-0.015,38.744,0
0.104,9081.71,19.045,0.258,393.9,-0.063,38.74,0
0.193,9082.22,20.225,0.299,394.125,-0.104,38.716,0
0.0,9084.23,28.315,0.376,394.425,-0.091,38.674,0
0.099,9058.65,18.211,0.068,391.675,-0.281,39.039,0
-0.042,9058.58,16.321,0.08,391.625,-0.269,39.037,0
-0.155,9058.94,17.118,0.1,391.6,-0.075,39.03,0
-0.054,9059.47,15.501,0.099,391.5,-0.524,39.044,0
-0.048,9059.87,18.59,0.102,391.4,-0.396,39.014,0
-0.157,9059.09,18.978,0.099,391.475,-0.31,39.001,0
0.105,9059.65,19.514,0.086,391.525,-0.457,38.995,0
-0.068,9058.9,14.448,0.074,391.65,-0.789,38.98,0
-0.134,9058.59,15.944,0.074,391.65,-0.713,38.983,0
-0.134,9058.59,15.943,0.072,391.625,-0.634,38.98,0
-0.379,9058.31,15.59,0.076,391.6,-0.188,38.984,0
-0.367,9058.32,15.635,0.08,391.6,-0.188,38.986,0
-0.288,9058.04,14.178,0.08,391.625,-0.269,38.982,0
-0.272,9058.36,13.421,0.08,391.7,-0.241,38.982,0
-0.226,9058.58,16.253,0.069,391.7,-0.285,38.982,0
-0.144,9058.26,15.666,0.071,391.775,-0.143,38.983,0
-0.144,9058.2,15.703,0.077,391.75,-0.134,38.979,0
-0.052,9058.41,16.093,0.073,391.9,0.43,38.983,0
-0.019,9058.38,15.943,0.071,391.9,0.43,38.979,0
-0.227,9058.81,16.705,0.074,391.875,0.474,38.974,0
-0.197,9058.51,15.368,0.073,391.9,0.569,38.971,0
-0.031,9058.61,15.467,0.088,391.9,0.545,38.97,0
0.064,9058.64,15.415,0.091,391.9,0.545,38.968,0
-0.049,9059.15,13.193,0.092,391.95,0.622,38.962,0
-0.031,9059.03,13.901,0.091,392.025,0.54,38.966,0
-0.031,9059.01,13.924,0.092,392.05,0.511,38.964,0
0.037,9058.97,13.75,0.088,392.05,0.511,38.962,0
0.117,9059.25,14.111,0.077,392.1,0.417,38.958,0
0.327,9058.98,12.929,0.09,392.2,0.418,38.94,0
0.403,9059.19,12.017,0.093,392.225,0.407,38.943,0
0.302,9059.4,11.829,0.091,392.275,0.268,38.942,0
0.228,9059.47,11.965,0.091,392.325,0.134,38.944,0
-0.099,9059.18,14.545,0.092,392.275,-0.22,38.924,0
-0.021,9059.25,15.079,0.091,392.375,-0.022,38.924,0
0.037,9059.1,13.686,0.094,392.425,-0.091,38.918,0
-0.022,9059.03,15.117,0.09,392.525,-0.077,38.918,0
-0.108,9059.39,17.317,0.107,392.575,0.001,38.908,0
-0.005,9059.78,17.536,0.117,392.55,-0.03,38.898,0
-0.046,9059.82,17.892,0.119,392.575,0.045,38.894,0
-0.135,9059.63,16.305,0.109,392.75,-0.111,38.87,0
-0.163,9059.51,18.951,0.114,392.775,-0.105,38.861,0
-0.245,9059.45,19.564,0.112,392.825,-0.017,38.859,0
-0.158,9059.28,19.014,0.127,392.975,0.038,38.849,0
-0.187,9059.22,18.971,0.126,393.075,-0.113,38.831,0
-0.187,9059.09,18.297,0.123,393.05,-0.071,38.828,0
-0.231,9058.11,19.306,0.103,393.25,0.333,38.798,0
-0.133,9057.88,19.789,0.089,393.275,0.403,38.782,0
-0.096,9058.0,21.853,0.096,393.375,0.467,38.769,0
-0.189,9057.63,19.981,0.112,393.45,0.926,38.753,0
-0.043,9057.49,18.898,0.118,393.525,0.798,38.75,0
-0.166,9057.63,17.764,0.141,393.8,1.365,38.716,0
-0.165,9057.7,17.099,0.168,394.025,0.963,38.684,0
-0.279,9056.6,20.022,0.213,394.3,0.463,38.648,0
-0.292,9055.88,19.27,0.267,394.525,0.179,38.611,0
-0.391,9055.52,21.583,0.268,394.55,0.194,38.592,0
-0.478,9055.52,21.615,0.272,394.65,0.258,38.592,0
-0.289,9064.67,14.677,0.108,391.35,-0.612,39.04,0
-0.266,9064.86,14.06,0.106,391.375,-0.57,39.039,0
-0.281,9065.29,14.061,0.092,391.4,-0.622,39.036,0
-0.138,9065.56,14.905,0.097,391.5,-0.139,39.048,0
-0.164,9066.08,11.858,0.109,391.575,-0.265,39.045,0
-0.135,9066.0,12.725,0.134,391.7,-0.488,39.043,0
-0.076,9066.23,14.121,0.125,391.75,-0.401,39.035,0
-0.087,9066.41,13.391,0.117,391.675,-0.337,39.028,0
-0.192,9066.41,13.068,0.112,391.75,-0.381,39.026,0
-0.16,9066.38,13.076,0.114,391.75,-0.621,39.022,0
-0.044,9066.24,12.671,0.117,391.725,-0.547,39.02,0
0.019,9066.19,13.071,0.123,391.7,-0.556,39.016,0
-0.084,9066.31,12.843,0.12,391.625,-0.483,39.008,0
